,user,date,rating,review
3310,Anonymous,02-Nov-13,0,"Items again. But we waiting for event and heroes, not for stupid items. Very bad, Valve. You ruined best game ever like Team Fortress 2. Give us ""Diretide""."
3312,Anonymous,02-Nov-13,0,Diretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSPLLZ
3313,Anonymous,02-Nov-13,0,"The most terrible attitude of the players I've ever seen. Valve only care about money and in-game store than nothing really has changed, except for a recent update 6.79 which I like so many other players feel just disgusting."
3314,Anonymous,02-Nov-13,0,"We have waited for this event so long! But you lost our hopes...we just want this diretide! Is it hard to give it?I think not. So what is the problem, Valve? You mad a celebration to all the games. But excluding Dota 2. This is so terrible! I couldn't believe that! And not only me. Just look at the people you made sad."
3316,Anonymous,02-Nov-13,0,"This gaem has turned into hats sale. No new heroes, no bug fixes, no communication. How Valve can reject so big community? GG, Valve. ded gaemRIP DIRETIDE 2013"
3317,Anonymous,02-Nov-13,0,Need more diversity in the game.GIVE DIRETIDE!Diretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLS
3318,Anonymous,02-Nov-13,0,valve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanievalve mrazi ebanie
3319,Anonymous,02-Nov-13,0,"Trash matchmakingdisgusting mute systemno matchmaking ratingno updatesno no heroes1000 bugsno region lockno bot updatesonly hatsvalve doesn't even do the hats themselvegood game, bad developers"
3320,Anonymous,02-Nov-13,0,"Good game, bad developer.Good game, bad developer.No ladder, no new heroes, retarded mute system, no mmr, matchmaking is horrible.Good game, bad developer."
3322,Anonymous,02-Nov-13,0,No communication with the community from Valve. No new hero in more than 3 months only hats and more hats to make more money.bad bad bad... gg wp 
3323,Anonymous,02-Nov-13,0,"This game was good for a while, then overtime, Valve's lack of communication with the community and corporate greed ruined this game. League of Lesbians have Halloween event; TF2 (which has a 50k playerbase compared to the 500k Dota 2 playerbase) have its Halloween event. Valve really disappointed me when it prioritized ""hats"" (cosmetic items, couriers, tournament tickets, etc)"
3325,Anonymous,02-Nov-13,0,"No Rise of Darkness. There is no communication with the population from Valve. No new hero in more than 3 months, the only hats, hats and more in order to earn more money. Dissolve the Volvo please."
3327,Anonymous,02-Nov-13,0,No Diretide No Diretide No No No Diretide Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide No Diretide
3329,Anonymous,02-Nov-13,0,DireTide lkdsfgdfgkld dflgjdfh dsgkjdfg skjxg erogjhhg siuger werhygherifj ergoirt egjhergi ujrgujdf sjhdfvds sbgfuhg sdhfbds dhbds gdshbvd gjdhfhhf fjhfhfhfhrf
3330,Anonymous,02-Nov-13,0,Developers do not cooperate with the community. They produce only hats hats hats and all! The forum http://dev.dota2.com/ no answer at all. This is sad. Developers League of Legends are more sociable and professional. I'm going to LOL
3331,Anonymous,02-Nov-13,0,No Diretide!!!! No Diretide!!!! No Diretide!!!!No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!! No DireTIDE!!!
3332,Anonymous,02-Nov-13,0,No Diretide  No points for you! You had only 1 extra mode that kept the game entertaining even for the casual players who dont aim for 24/7 gaming. Good job you ruined it. Now we dont have anything to play for halloween and its your fault gaben.
3333,Anonymous,02-Nov-13,0,"So. First of all Dota was the best game i've ever played, but now its the worst game with the worst state. valve doesnt care about players and more and more players will play lol or hon because of events and etc."
3336,Anonymous,02-Nov-13,0,IMBA heroesEvery update new hatsjust play on european server with 9 russians next match eu server 5 from peru 4 from russiaif u play ap everyone pick drow riki bara..if u play ar/sd everyone sayd i cant play this hero
3338,Anonymous,02-Nov-13,0,Ty valve for DIRETIDE  You put big Dick on your  players. And 100 000 players already delete u game.So we are going to LOL or HoN becouse this games have same event!
3339,Anonymous,02-Nov-13,0,"Dead game for now.No communication with players, no new heroes released, no events for almost 1 year, making only items to  sell.Really bad matchmaking system, no real ranking system, NOTHING.DotA as the WC3 map was 10x times better. GJ Volvo."
3340,Anonymous,02-Nov-13,0,"Garbage matchmakingGarbage report systemall the games in the world have their halloween event  and what we have? moar hats lol, and they said this is a free to play game and only cares about the money not the game or the community"
3342,Anonymous,02-Nov-13,0,"Dota not diretide fsdfsadklgbsdfnbjsawegvcfxdszasrexdrgvyhnbuijkmo,lpkmnijhbugvyxdgfvhnbjkm,l;kmjhnbgfvtdrnj,l;lkhnjcfgvhuop[huigvhuweiofjnasd[;bae gierigsdjbrsgh ankler adrf gaenkjofg asd gae fadv hedakmf askogvjian"
3343,Anonymous,02-Nov-13,0,"Valve managed to ruin one of the best games ever. DONT PLAY IT. And don't use steam, Valve doesn't care about you, they only want moar money. I warned you."
3344,Anonymous,02-Nov-13,0,"Dead game is dead, even LoL has their harroween.Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WP+1 guy"
3345,Anonymous,02-Nov-13,0,Give diretide  Give diretide  Give diretide  Give diretide  Give diretide  Give diretide  Give diretide  Give diretide  Give diretide  Give diretide..
3347,Anonymous,02-Nov-13,0,Thanx for ruining my Halloween! No Diretide!Volvo doesn't even care about the players! All they want is for us to buy their stupid HATS!i'll uninstall this game and find something less disappointing.
3348,Anonymous,02-Nov-13,0,"no ratings, no ladder with more and more stats hidden.god awful matchmakinggame half-full, missing key features such as mentorting, all wc3 heroes, all voice lines, hundreds of bugs months, even years old.hats, hats everyday.0 communication with the community."
3349,Anonymous,02-Nov-13,0,Give diretide wswsahsiowjswjsowusowsjodskfodeooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
3350,Anonymous,02-Nov-13,0,"no bugfix, no communiti....NO EVENT ON 1 NOVEMBER!!!!!!!!!!!!!NO DIERTAID!!!!!!!!!!!!!!!BUT MANY MANY SETS!!!!!!!!!!!!I GO TO LOL!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
3352,Anonymous,02-Nov-13,0,"Garbage matchmakingDead game! Please, release more hats and less content! Don't fix them bugs or improve game, release item sets because we need more HATS! Dead game!!!!!!"
3353,Anonymous,02-Nov-13,0,"Valve ty for HelloweenDead game is dead, even LoL has their halloween.Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WP"
3354,Anonymous,02-Nov-13,0,"No diretide. They do not care about the players. A promise not kept. Worst Halloween from Valve. They only care about things in the store. It is better to listen more to the views of the players. We need a holiday and relax, not a way to spend money"
3357,Anonymous,02-Nov-13,0,give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.give diretide.
3359,Anonymous,02-Nov-13,0,"Valve ty for HelloweenDead game is dead, even LoL has their halloween.Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.+100500"
3363,Anonymous,02-Nov-13,0,"Hello, I will not write much, just say thank you ha Helluin Valvil, we realized how you love us. all games online where 70,000 people have been updated, and a pillbox where some 500,000 plays every day did not create one. Thanks. disappointed."
3364,Anonymous,02-Nov-13,0,"Karo4 ya vzyal v zalozhniki 50 doterov v internet kafe.Esli valve ne vkly4it diretide to ya prol'u vody na pol,postavly v nee doterov i podvedy k nei tok! Y vas est' 10 4asov na rasmishlenie!"
3365,Anonymous,02-Nov-13,0,THANKS FOR DIRETIDE EVENT  THANKS FOR UPDATE 73 mb  MOAR HATS VALVE YEAH!!! I WILL NO LONGER BUY GAMES & HATS SCREW YOU VALVE!!!!!!!!!!!!!!!!!!!!!!!!!
3367,Anonymous,02-Nov-13,0,"No diretide.They do not care about the players. A promise not kept. Worst Halloween from Valve. They only care about things in the store. It is better to listen more to the views of the players. We need a holiday and relax, not a way to spend money."
3371,Anonymous,02-Nov-13,0,"Valve, It was a bad idea to do this with all community. People love Dota 2 but ,what did you do? You added sets to make more money  but you forgot about community about people who love this game and who want to have a little bit of fun at Halloween. Shame on you Valve!"
3372,Anonymous,02-Nov-13,0,"Garbage blog (""September 19, 2013  Dota Team""  are u kidding me valve? No news at all?)""We want to fix all bugs, so we have created some new hats for u guys""Diretide? New heroes?No bugs?Cool matchmaking? No need when u got some cool hats! Right?"
3373,Anonymous,02-Nov-13,0,We need more sets and tickets....We need more bugs... We don't need some new mods and events. Deleting Dota 2. I'll play Warframe. That game is better
3374,Anonymous,02-Nov-13,0,no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!!no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!! no diretide!!!
3375,Anonymous,02-Nov-13,0,"fckng volvo, fckng gabe, fckng diretideIO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDe!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!! IO WANNA DIRETIDE!!!"
3378,Anonymous,02-Nov-13,0,Fun for the first 1500 hours. Boring after you done/seen pretty much every build and hero played. Used to be a great mod. Now ruined by valve corporation.
3379,Anonymous,02-Nov-13,0,"Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE Volvo, give DITETIDE"
3380,Anonymous,02-Nov-13,0,RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013 RIP Diretide 2013
3381,Anonymous,02-Nov-13,0,"This game is made by valve, that's all. You don't have new heroes, new events, you just have tons of HATS.Dota 1 was good game,but valve was able to make it worst game ever. GJ"
3382,Anonymous,02-Nov-13,0,"Volvo pidary! mm v govne, obnovleniy net zato chmotok dohya! Ny i poshli oni nahyi!Volvo pidary! mm v govne, obnovleniy net zato chmotok dohya! Ny i poshli oni nahyi!"
3383,Anonymous,02-Nov-13,0,ahhuenyi matchmaking suka. 7 lose streak iz za eblanov v time. thx volvo. give diretide.ahhuenyi matchmaking suka. 7 lose streak iz za eblanov v time. thx volvo. give diretide.ahhuenyi matchmaking suka. 7 lose streak iz za eblanov v time. thx volvo. give diretide.ahhuenyi matchmaking suka. 7 lose streak iz za eblanov v time. thx volvo. give diretide.
3384,Anonymous,02-Nov-13,0,Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide Give Diretide
3385,Anonymous,02-Nov-13,0,   Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE    Give DIRETIDE
3387,Anonymous,02-Nov-13,0,"neeed dirtetide! need diretide need diretide,valve if you don`t add diretide,we all leave dota!SDIRETIDE DIRTETIDE DITRETIDE DIRETIDE DIRETIDE DIRTiDIREIDE"
3388,Anonymous,02-Nov-13,0,Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide!
3390,Anonymous,02-Nov-13,0,"Dead game! Please, release more hats and less content! Don't fix them bugs or improve game, release item sets because we need more HATS! Dead game!!!!!!"
3391,Anonymous,02-Nov-13,0,"Volvo thanks for nohing informations we all wait,but you again make some  items,and no ivent thanks volvo,thanks gabe,thanks valve,with love from russia"
3394,Anonymous,02-Nov-13,0,give diertied!!! give diertied!!! give diertied!!! give diertied!!! give diertied!!! give diertied!!! give diertied!!! give diertied!!! give diertied!!!
3395,Anonymous,02-Nov-13,0,"VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki VALVE give diretide and HL 3, pediki"
